transaction_id,amount,user_id,service,service_type,payment_status,reason,date
RCG_704454C487DC,911.66,PP0018986,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-29
RCG_988C9422D5E0,886.61,PP0019305,Recharge_Bills,Dth,Successful,Successful,2024-11-22
RCG_655BFD311993,1020.24,PP0009048,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-30
RCG_1ED7B0FF0605,1403.14,PP1060120,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-07
RCG_3A7907F372AF,1093.02,PP1091728,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-27
RCG_7D33E0E47A9D,1725.39,PP0048248,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-15
RCG_2B1D8351EE8B,67.17,PP1101670,Recharge_Bills,Cable Tv,Failed,Insufficient amount,2024-05-11
RCG_4532D1771760,397.32,PP1050793,Recharge_Bills,Mobile Recharge,Unknown,Successful,2024-09-02
RCG_84B1CE78CA43,1877.49,PP0016808,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-15
RCG_FF3A3FFAB4C5,1357.02,PP1060850,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-19
RCG_9E507099D31F,1438.81,PP0007849,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-20
RCG_8487F3E12447,433.21,PP0017403,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-04
RCG_93F3E894D57A,26.1,PP1086351,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-17
RCG_D4B3165D47DF,396.36,PP0026401,Recharge_Bills,Dth,Successful,Successful,2024-04-28
RCG_F4463806B390,1620.5,PP0010586,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-08
RCG_170589806B44,1481.31,PP0016198,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-04
RCG_46F5E1BEB266,1274.94,PP1062436,Recharge_Bills,Dth,Successful,Successful,2024-12-27
RCG_6544EB99B944,1403.12,PP0004053,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-17
RCG_213CFE850FFF,636.04,PP0002809,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-04
RCG_29A9CD3245EF,679.12,PP1106581,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-03
RCG_D13DBC668976,561.45,PP1106670,Recharge_Bills,Dth,Successful,Successful,2024-05-20
RCG_0977503CF7E7,1103.93,PP1053370,Recharge_Bills,Dth,Successful,Successful,2024-05-20
RCG_A970ABCDC64C,1755.87,PP1103687,Recharge_Bills,Dth,Successful,Successful,2024-11-02
RCG_A709EA40ABDD,1592.11,PP1084189,Recharge_Bills,Dth,Unknown,Successful,2024-10-23
RCG_9E7E1455A916,1524.06,PP0035161,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-26
RCG_C1F1BA8C837C,1570.46,PP1080611,Recharge_Bills,Dth,Successful,Successful,2024-10-22
RCG_853F680418F7,1524.86,PP1079589,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-13
RCG_12C206213732,321.52,PP0013038,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-05
RCG_C463D418AB15,625.42,PP1071676,Recharge_Bills,Fastag Recharge,Failed,Server error,2024-11-19
RCG_53210AA74038,204.19,PP1070921,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-10-03
RCG_F81CA3999DE3,887.6,PP1090579,Recharge_Bills,Mobile Recharge,Unknown,Successful,2024-12-10
RCG_5C9EE957A648,484.64,PP1059507,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-21
RCG_1746D5DE8175,1127.03,PP0033388,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-13
RCG_B428DD4030DE,111.53,PP1104488,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-28
RCG_32E0FE6AB3E9,1874.5,PP0036366,Recharge_Bills,Dth,Successful,Successful,2024-11-12
RCG_3F289677A318,914.48,PP1077300,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-20
RCG_1F969CBAFFEC,1520.35,PP0042234,Recharge_Bills,Dth,Successful,Successful,2024-01-22
RCG_C4D3F87B06F0,442.06,PP0000007,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-12
RCG_8EACCFAEBB48,1193.45,PP0041935,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-19
RCG_6E250B2FCDD4,1819.78,PP1067490,Recharge_Bills,Dth,Successful,Successful,2024-08-22
RCG_A3977E15FBAD,1961.27,PP0008305,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-15
RCG_9CE521BFDE25,1463.55,PP0010345,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-01
RCG_B7238C217D46,1735.05,PP0015113,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-26
RCG_FBCE432C8139,994.42,PP1069536,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-14
RCG_BA82AFAE8F44,1101.86,PP1061375,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-14
RCG_008661649A36,278.54,PP1050487,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-10
RCG_D4CC538E99F9,867.43,PP1071591,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-01-21
RCG_DDAD0831B746,1097.19,PP1107632,Recharge_Bills,Dth,Successful,Successful,2024-12-04
RCG_8C27CA5E3EC3,1221.86,PP0044123,Recharge_Bills,Dth,Successful,Successful,2024-01-09
RCG_42CF4879B725,1823.39,PP0025829,Recharge_Bills,Dth,Successful,Successful,2024-12-17
RCG_F6CED8142F26,215.15,PP0042291,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-21
RCG_546E6D0001EE,204.42,PP1066122,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-15
RCG_76626724578A,1014.3,PP1063404,Recharge_Bills,Dth,Unknown,Successful,2024-02-16
RCG_AE5F1D8EFC4A,195.91,PP1105810,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-29
RCG_88A8B770DA64,1303.94,PP0039063,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-09-14
RCG_15CAF10D4F32,1204.15,PP1053567,Recharge_Bills,Dth,Unknown,Successful,2024-11-06
RCG_58ED383D8326,977.62,PP1101721,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-24
RCG_4378FD8DE0FF,408.83,PP1092079,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-04
RCG_10619851EC2A,1014.3,PP0004067,Recharge_Bills,Dth,Successful,Successful,2024-05-11
RCG_83E4EC76DFD8,120.33,PP1081028,Recharge_Bills,Dth,Successful,Successful,2024-01-12
RCG_7AC44C2A797D,632.8,PP0049943,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-05
RCG_44A84992F7FC,1014.3,PP1069790,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-20
RCG_417FF7FF36D1,168.19,PP0007407,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-20
RCG_3A1DD54D949C,1689.66,PP0007968,Recharge_Bills,Dth,Successful,Successful,2024-10-12
RCG_61A7334ECD2E,888.61,PP1070769,Recharge_Bills,Dth,Successful,Successful,2024-02-03
RCG_54636197542D,1202.98,PP0027452,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-16
RCG_084E6EB1197D,154.71,PP1097078,Recharge_Bills,Dth ,Successful,Successful,2024-03-13
RCG_E71E19B20267,1723.04,PP1093188,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-06
RCG_465A9C5C90FB,1859.34,PP1107120,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-12-26
RCG_576FAB27D87C,1092.02,PP0035780,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-14
RCG_C3BF90ECB74B,476.28,PP1053658,Recharge_Bills,Nan ,Successful,Successful,2024-03-03
RCG_486ACF5FEE58,840.61,PP0031270,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-18
RCG_AE6EC9A4EF5A,1707.69,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-11-03
RCG_98F8594DAD21,1221.06,PP1060229,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-03
RCG_14F57FC2D3E9,1565.38,PP0007401,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-17
RCG_FA45A9311B4C,1335.03,PP1052383,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-22
RCG_008E72D608DA,1147.13,PP0030471,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-26
RCG_56D8347ECE93,702.5,PP1083651,Recharge_Bills,Dth,Successful,Successful,2024-06-04
RCG_88EFE7F71A67,465.8,PP1090690,Recharge_Bills,Dth,Successful,Successful,2024-06-01
RCG_43E908265EBF,687.33,PP1091524,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-17
RCG_3241EC4720C6,989.5,PP0034885,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-09
RCG_E200A8F6ACF7,964.34,PP1078254,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-17
RCG_67E34BD829AD,1691.74,PP1083978,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-24
RCG_3E13C8D55D9F,46.88,PP1067114,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-24
RCG_120828A6B83D,76.85,PP0022753,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-15
RCG_502E223909D4,1316.75,PP0039411,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-13
RCG_D7939EB2FC19,1961.11,PP0049257,Recharge_Bills,Dth,Successful,Successful,2024-06-13
RCG_E6778CA44BF4,1751.08,PP0002808,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-23
RCG_5C8CEC62C1FB,942.28,PP0043339,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-28
RCG_6770EA4C0FAD,218.91,PP0017223,Recharge_Bills,Dth,Successful,Successful,2024-07-03
RCG_622643FDC4FE,565.16,PP1072977,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-27
RCG_217AEEEBC796,1683.76,PP1059377,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-05
RCG_0483CFFA2CF1,1331.21,PP0033923,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-10
RCG_AA24B9BFF607,1697.88,PP1083020,Recharge_Bills,Dth,Successful,Unknown,2024-07-18
RCG_CBA993F3106A,828.9,PP0046452,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-24
RCG_67B46FFA7A30,1014.3,PP0040274,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-09
RCG_ED90426DA49E,1312.41,PP1104619,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-15
RCG_0FF8FD133835,1874.2,PP0037742,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-10
RCG_FE566714D778,272.56,PP0005983,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-27
RCG_A24E769F2961,620.61,PP1082712,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-16
RCG_E551F69FD98E,1443.88,PP1105679,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-26
RCG_33F0CC673F58,1401.63,PP1077510,Recharge_Bills,Dth,Successful,Successful,2024-01-04
RCG_68C67CCDFE40,93.72,PP0015874,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-30
RCG_09967DCAC675,165.15,PP0044804,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-05
RCG_0F74ED5E8F54,1940.1,PP0020879,Recharge_Bills,Dth,Successful,Successful,2024-11-10
RCG_E31026CCF09E,612.06,PP1061077,Recharge_Bills,Cable Tv ,Successful,Successful,2024-10-29
RCG_56B820DC4C4F,1234.21,PP0014004,Recharge_Bills,Dth,Failed,Insufficient amount,2024-02-10
RCG_CD4A7E72FAD6,943.06,PP1105831,Recharge_Bills,Dth,Successful,Successful,2024-01-30
RCG_1EF3BE3FC1FE,1515.18,PP0014455,Recharge_Bills,Dth,Successful,Successful,2024-04-07
RCG_08128D189D96,1083.82,PP1066783,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-07
RCG_F891057CA121,1014.3,PP1075682,Recharge_Bills,Dth,Successful,Successful,2024-10-13
RCG_FCE956BA8861,1872.2,PP1099167,Recharge_Bills,Dth,Successful,Successful,2024-04-10
RCG_73C6567A5EFD,957.18,PP0046462,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-27
RCG_54F4B8433340,1014.3,PP0024902,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-05-14
RCG_86FB876E776A,529.74,PP1093734,Recharge_Bills,Dth,Successful,Successful,2024-10-10
RCG_2645ED97821E,1495.22,PP1092481,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-12
RCG_05B66813CC70,172.51,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-11-01
RCG_642F357E8704,1115.89,PP0003674,Recharge_Bills,Dth,Successful,Successful,2024-09-05
RCG_34C87EBC2CD9,1183.37,PP1084215,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-23
RCG_67BAF3E1835B,436.24,PP0000905,Recharge_Bills,Dth,Successful,Successful,2024-08-29
RCG_9AA102D9BE3E,127.92,PP1059634,Recharge_Bills,Dth,Successful,Successful,2024-06-16
RCG_1C7D2688DA23,885.12,PP0030762,Recharge_Bills,Dth,Successful,Successful,2024-03-07
RCG_ED2CFEAE0C90,456.43,PP1081448,Recharge_Bills,Dth,Successful,Successful,2024-12-06
RCG_C4A6C2E919F2,735.36,PP0027652,Recharge_Bills,Dth,Successful,Successful,2024-04-11
RCG_9CB9A396D6A0,1084.16,PP1085337,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-11
RCG_E963A1D4CCB5,1728.57,PP1099650,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-04
RCG_0C0615C2B0E1,1463.22,PP1073987,Recharge_Bills,Fastag Recharge ,Successful,Successful,2024-08-28
RCG_B255C03C506A,1213.39,PP1098021,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-10-27
RCG_83A9372C1148,805.92,PP0022039,Recharge_Bills,Cable Tv,Successful,Unknown,2024-11-02
RCG_5D5BB54AA7F0,1991.37,PP1088946,Recharge_Bills,Dth,Successful,Successful,2024-08-05
RCG_27EDC6B3A874,1951.56,PP0041448,Recharge_Bills,Dth,Successful,Successful,2024-02-23
RCG_F5B51901E192,163.58,PP0045256,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-23
RCG_1985AEEB3351,49.12,PP1088358,Recharge_Bills,Dth,Successful,Successful,2024-09-30
RCG_99C051325CF4,1653.23,PP1056763,Recharge_Bills,Dth,Successful,Successful,2024-09-21
RCG_017C82D19CBC,1709.03,PP0017287,Recharge_Bills,Dth,Successful,Unknown,2024-11-04
RCG_16CB472EC407,1557.39,PP1093832,Recharge_Bills,Dth,Successful,Successful,2024-05-27
RCG_040124315397,758.0,PP1099850,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-13
RCG_D290FEE5D495,1014.3,PP0048797,Recharge_Bills,Dth,Successful,Successful,2024-12-27
RCG_BE52F2E29884,1911.7,PP0041231,Recharge_Bills,Fastag Recharge,Successful,Unknown,2024-10-20
RCG_523EBB407992,714.44,PP0015926,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-07
RCG_C187D8D85B41,994.51,PP0011110,Recharge_Bills,Dth,Successful,Successful,2024-09-17
RCG_C6F08E528911,49.07,PP1082804,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-25
RCG_1E89DA111F29,170.72,PP1102605,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-05
RCG_C57B99CFBA5D,1051.02,PP1097102,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-18
RCG_608FEC000C0C,1231.19,PP0044644,Recharge_Bills,Dth,Successful,Successful,2024-11-09
RCG_2D3A4894F009,1103.42,PP0003755,Recharge_Bills,Cable Tv,Successful,Unknown,2024-12-03
RCG_56AF15D10B77,370.85,PP1096214,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-30
RCG_323C1811FC80,1164.96,PP1058567,Recharge_Bills,Dth,Successful,Successful,2024-09-12
RCG_16054BD4B66D,944.55,PP0023498,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-07
RCG_7F7E9DD72944,1566.82,PP1063795,Recharge_Bills,Cable Tv,Failed,Insufficient amount,2024-10-29
RCG_894570214342,1255.38,PP1054085,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-28
RCG_755F190B6627,432.66,PP0048703,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-01
RCG_2895BD9D18BD,544.73,PP0036550,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-05
RCG_2993BB4584DC,688.45,PP0041307,Recharge_Bills,Dth,Successful,Successful,2024-01-09
RCG_BCC709B9A182,1904.49,PP0038429,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-15
RCG_A940C4048C27,547.05,PP0020932,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-23
RCG_3A8E61346048,1187.65,PP1053586,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-04
RCG_CB22BB6BA04C,114.41,PP1063508,Recharge_Bills,Dth,Successful,Successful,2024-08-01
RCG_7CC3F9C34CC8,1002.19,PP0027551,Recharge_Bills,Dth,Successful,Successful,2024-01-13
RCG_5324C2C64386,1014.3,PP1092382,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-05
RCG_761E2BA067FF,1966.95,PP0031605,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-11
RCG_4A0AB218D836,1220.96,PP1089801,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-24
RCG_36715EF165E2,125.36,PP0028216,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-20
RCG_8CBD6E22B0CD,268.16,PP0001619,Recharge_Bills,Dth,Successful,Successful,2024-07-21
RCG_BD27EA32D875,1873.73,PP0023505,Recharge_Bills,Dth,Successful,Successful,2024-01-21
RCG_82D7B8BBCE36,933.4,PP0027303,Recharge_Bills,Fastag Recharge,Failed,Insufficient amount,2024-09-20
RCG_2753FD75337D,783.52,PP1103998,Recharge_Bills,Dth,Successful,Successful,2024-02-13
RCG_5B3B5418845D,1904.33,PP1084992,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-12
RCG_8B65A5E6AAA2,1187.74,PP1068014,Recharge_Bills,Fastag Recharge ,Successful,Successful,2024-03-01
RCG_D183544CCCD3,86.87,PP0016142,Recharge_Bills,Dth,Successful,Successful,2024-10-20
RCG_691C0C953EA7,1914.29,PP1072372,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-24
RCG_FFE8F16FED0A,231.9,PP1069933,Recharge_Bills,Dth,Successful,Unknown,2024-06-27
RCG_65361FBECA74,97.14,PP0008016,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-20
RCG_D4FE359BCEC2,584.92,PP1099245,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-25
RCG_91B7815F1329,364.24,PP1060835,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-09
RCG_5D6AFC7F0D86,1357.42,PP0033062,Recharge_Bills,Dth,Successful,Successful,2024-08-23
RCG_3ACE4171BA4F,1400.91,PP1075225,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-27
RCG_BCEA52D5EAB7,288.63,PP1067608,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-11
RCG_659C1C225837,1333.65,Unknown,Recharge_Bills,Cable Tv,Successful,Unknown,2024-12-24
RCG_30C185A56E31,1042.62,PP0024937,Recharge_Bills,Cable Tv,Failed,Wrong PIN,2024-06-09
RCG_462F7FC55C3A,1042.32,PP0048956,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-29
RCG_CE0E0240F49F,840.74,PP1070728,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-27
RCG_49AD8DC858E0,1486.11,PP0048086,Recharge_Bills,Dth,Successful,Successful,2024-09-27
RCG_AA2ED7C9608F,306.99,PP1095949,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-25
RCG_06C5F79C4CFD,1414.96,PP1091540,Recharge_Bills,Dth,Successful,Successful,2024-04-12
RCG_301E198C9389,856.89,PP0011608,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-29
RCG_28E55CFD6DF4,380.16,PP1075247,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-18
RCG_2359F80D65AB,923.21,PP1089491,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-14
RCG_42F13F52E78D,27.76,PP0045953,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-21
RCG_95BF5EE4D8A9,1011.23,PP0048315,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-05
RCG_CFE943A4086B,1717.01,PP1096636,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-24
RCG_16E89EF77655,1760.33,PP1077186,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-26
RCG_EEED08A90172,1014.3,PP0021621,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-12
RCG_5CD9CBF95F84,902.7,PP1080084,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-14
RCG_1D7475B0C641,1213.83,PP0008668,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-06
RCG_9D1213A18E09,827.69,PP1076839,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-30
RCG_3F364B8B4C6C,1875.41,PP0022028,Recharge_Bills,Dth,Successful,Successful,2024-05-16
RCG_64CF7995ADB6,1844.73,PP1100390,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-18
RCG_037B10E33DB8,1523.28,PP1089511,Recharge_Bills,Dth,Successful,Successful,2024-12-14
RCG_A858307125CB,650.07,PP0016606,Recharge_Bills,Dth,Successful,Successful,2024-06-30
RCG_D82806B57D7C,430.86,PP1055016,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-15
RCG_9E9F59E1F7F2,624.56,PP1094487,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-07
RCG_F39D5CB98D04,1879.37,PP1054092,Recharge_Bills,Dth,Successful,Successful,2024-03-23
RCG_07DEA6E31123,669.91,PP0022757,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-20
RCG_3BD18CCAE385,890.15,PP1105432,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-11
RCG_AB8C29D29D99,1461.54,PP0024710,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-27
RCG_E0B19924F063,1654.13,PP1095260,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-01
RCG_1B875F01318C,1204.25,PP0039987,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-30
RCG_C7957F52EA7F,1392.44,PP0042186,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-28
RCG_41128FE469E8,164.93,PP0041187,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-21
RCG_F3C8504F7070,1302.94,PP1097128,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-11
RCG_02160EB8BD98,1910.34,PP0030346,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-02
RCG_E131F18410DD,1687.14,PP1076517,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-13
RCG_8B7629392B92,1285.55,PP1064932,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-20
RCG_8FCDE2055E32,134.17,PP1097434,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-18
RCG_F4C735F2DBE3,1014.3,PP0041592,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-01
RCG_D56059523577,365.48,PP1079601,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-04
RCG_A05AA5CB172B,633.02,PP0028380,Recharge_Bills,Dth,Successful,Successful,2024-03-29
RCG_DEC5652FF377,1599.78,PP0018781,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-08
RCG_E3422394ECD5,1054.14,PP1074908,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-11
RCG_200A731B206F,727.56,PP1084440,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-11
RCG_858789880C27,1657.41,PP1091969,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-17
RCG_DF01297F7F8E,724.71,PP1067771,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-31
RCG_800A706A4734,1700.21,PP0039861,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-21
RCG_C8BBA8D0A925,311.72,PP0031359,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-01
RCG_6102A051B45A,1266.46,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-09-25
RCG_5DAF8D2DE6E8,742.41,PP0004777,Recharge_Bills,Mobile Recharge,Failed,Server error,2024-09-02
RCG_8269CD95BDF4,42.87,PP1052744,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-07
RCG_7547A2007FF7,1230.05,PP1097596,Recharge_Bills,Dth,Successful,Successful,2024-02-08
RCG_113D8AD15238,244.25,PP0002989,Recharge_Bills,Dth,Successful,Successful,2024-11-05
RCG_D481AC43B6C2,1923.97,PP0031691,Recharge_Bills,Dth,Successful,Successful,2024-10-14
